name;sku;gtin;product_number;descriptionDK;product_name;color_code;color;pantone;hex;size_code;size;price\/amount;price\/currency;stock;weight;tariff_number;country_of_origin;main_category;sub_categories;images\/packshots;iamges\/modelShots;washingInstructions
ST2005 Kids zip safety vest;'002005073;5714485101224;ST2005;100% Polyester in fluorescent yellow colour5cm wide reflective stripes on front and backCloses at the front with zipperCE EN 1150:1999;Kids zip safety vest;07;Yellow;PMS 116 C;#ffcd00;3;8-10 Years;19;DKK;181;0;62033990;China;Cover you;High visibility vests, ;http://download.stormtextil.dk/WebShop/PackShots/002005_Yellow_07_front_k.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002005_WowowKids_01.jpg, ;
ST2005 Kids zip safety vest;'0020050740;5714485101231;ST2005;100% Polyester in fluorescent yellow colour5cm wide reflective stripes on front and backCloses at the front with zipperCE EN 1150:1999;Kids zip safety vest;07;Yellow;PMS 116 C;#ffcd00;40;12-14 Years;19;DKK;174;0;62033990;China;Cover you;High visibility vests, ;http://download.stormtextil.dk/WebShop/PackShots/002005_Yellow_07_front_k.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002005_WowowKids_01.jpg, ;
ST2415 Flat LH;'002415880;5714485101002;ST2415;Quality: 100% cottonNature and raw (with the cotton flower) 100% GOTS Certified organic cottonWeight: 150 g/m²5 oz canvasBox: 200 pcs., pack: 50 pcs.Size: 38 x 43 cmLong handle 66 cmAre you looking for a quality bag in organic cotton? Then you have come to the right place.&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspThe bags in organic cotton has a small flag label on top in one of the sides.ST2415 Model M LH&nbspin the color Nature and Unbleached&nbspis available in two versions one in organic cotton (look for the cotton flower logo) and one in conventional cotton.&nbsp;Flat 150g LH;88;Raw;PMS 468 C;#DDCBA4;0;Onesize;7,75;DKK;10000;0,04;42022900;Pakistan;Non-wear;Tote bags, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/002415_Raw_88_front.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002415_Model_B_LH_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002415_Model_B_LH_02.jpg, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST2012 Reflex Tabard;'002012072;5714485101040;ST2012;100% Polyester in fluorescent yellow color2 front and rear reflective strips. They are 5 cm wide with 5 cm in between them.&nbspIn the sides, there is&nbspan elastic&nbspband.CE EN ISO 1150:1999;Reflex Tabard;07;Yellow;PMS 116 C;#ffcd00;2;4-6 Years;16,75;DKK;3664;0,07;62033990;China;Cover you;High visibility vests, ;http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_back_k.JPG, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_front_k.JPG, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_side.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_side_k.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002012_High_Visibility_Jacket_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002012_High_Visibility_Jacket_02c.jpg, ;
ST2012 Reflex Tabard;'0020120716;5714485101033;ST2012;100% Polyester in fluorescent yellow color2 front and rear reflective strips. They are 5 cm wide with 5 cm in between them.&nbspIn the sides, there is&nbspan elastic&nbspband.CE EN ISO 1150:1999;Reflex Tabard;07;Yellow;PMS 116 C;#ffcd00;16;6-10 Years;16,75;DKK;1928;0,07;62033990;China;Cover you;High visibility vests, ;http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_back_k.JPG, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_front_k.JPG, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_side.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_side_k.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002012_High_Visibility_Jacket_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002012_High_Visibility_Jacket_02c.jpg, ;
ST2012 Reflex Tabard;'0020120715;5714485101026;ST2012;100% Polyester in fluorescent yellow color2 front and rear reflective strips. They are 5 cm wide with 5 cm in between them.&nbspIn the sides, there is&nbspan elastic&nbspband.CE EN ISO 1150:1999;Reflex Tabard;07;Yellow;PMS 116 C;#ffcd00;15;0-4 Years;16,75;DKK;862;0,06;62033990;China;Cover you;High visibility vests, ;http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_back_k.JPG, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_front_k.JPG, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_side.jpg, http://download.stormtextil.dk/WebShop/PackShots/002012_yellow_07_side_k.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002012_High_Visibility_Jacket_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002012_High_Visibility_Jacket_02c.jpg, ;
ST2516 Cap Nevada SNN;'002516150;5714485101279;ST2516;;Nevada;15;Orange;PMS 1505 C;#ff6900;0;Onesize;18,4;DKK;21;0,08;65050030;Bangladesh;Outlet;;;http://download.stormtextil.dk/WebShop/ModelShots/002516_Cap_Nevada_01.JPG, ;
ST702 Heavy Sweat;'0007021793;5714485101101;ST702;Quality: 65% combed cotton / 35% polyesterOxford Grey: 74% combed&nbspcotton / 11% polyester / 15% viscoseWeight: 320 g/m²IsoliBox: 20 pcs., pack: 5 pcs.The product is label free and contains only a small size label in the left side of the neck.This is a classic sweatshirt in top quality, with round neck and lycra rib. It has double stitches and stitches on the sides.;Heavy Sweat;17;Danish Red;PMS 200 C;#BA122B;93;5XL;91,55;DKK;28;0,72;61102010;Bangladesh;Sweatshirts;Crew neck, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000702_DanishRed_17_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000702_DanishRed_17_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000702_DanishRed_17_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000702_Heavy_Sweat_07.JPG, ;
ST117 Mini T-shirt;'000117540;5714485101163;ST117;&nbspQuality: 100% cottonWeight: 165 g/m²Single jerseyBox: 500 pcs.The whole color range of our mini T-shirts can be a useful tool to pick or choose a color. The mini T-shirts are also available individually in all colors. They can also be used as special business cards. An idea: get your&nbsplogo&nbspprinted on a Mini T-shirt, put it on a bottle of wine and use it as an unforgettable business card. Also, we offer matching mini hangers for Mini T-shirts.;Mini T-shirt;54;Sky Blue;PMS 657 C;#c8d8eb;0;Onesize;5,5;DKK;1522;0,02;61091000;Bangladesh;Non-wear;Mini T-shirts, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000117_SkyBlue_54_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000117_SkyBlue_54_front.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000117_Mini_T-Shirt_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000117_Mini_T-Shirt_01c.jpg, ;
ST2615 Sport Beanie;'002615030o;5714485101170;ST2615;&nbsp&nbsp &nbsp&nbsp&nbspQuality&nbspBlack: 92%&nbspcombed organic&nbspcotton&nbsp/ 8%&nbspelastaneHeather Black: 72% combed organic cotton / 20%&nbsppolyester&nbsp/ 8% elastaneOxford Grey: 77% cotton / 15 %&nbspviscose&nbsp/ 8% elastaneWeight: 320 g/m²French terryBox: 100&nbsppcs., pack: 10 pcs.One size;Sport Beanie;03;Black;Black;#000000;0;Onesize;18,75;DKK;3104;0,03;65050030;Bangladesh;Cover you;Caps, Sport Sweat Products, ;http://download.stormtextil.dk/WebShop/PackShots/002615_Black_03_front.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_05.jpg, ;
ST2615 Sport Beanie;'002615920o;5714485101194;ST2615;&nbsp&nbsp &nbsp&nbsp&nbspQuality&nbspBlack: 92%&nbspcombed organic&nbspcotton&nbsp/ 8%&nbspelastaneHeather Black: 72% combed organic cotton / 20%&nbsppolyester&nbsp/ 8% elastaneOxford Grey: 77% cotton / 15 %&nbspviscose&nbsp/ 8% elastaneWeight: 320 g/m²French terryBox: 100&nbsppcs., pack: 10 pcs.One size;Sport Beanie;92;Heather Black;PMS 432 C;#191919;0;Onesize;18,75;DKK;245;0,03;65050030;Bangladesh;Cover you;Caps, Sport Sweat Products, ;http://download.stormtextil.dk/WebShop/PackShots/002615_HeatherBlack_92_front.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002615_Sport_Beanie_05.jpg, ;
ST117 Mini T-shirt;'000117860;5714485101200;ST117;&nbspQuality: 100% cottonWeight: 165 g/m²Single jerseyBox: 500 pcs.The whole color range of our mini T-shirts can be a useful tool to pick or choose a color. The mini T-shirts are also available individually in all colors. They can also be used as special business cards. An idea: get your&nbsplogo&nbspprinted on a Mini T-shirt, put it on a bottle of wine and use it as an unforgettable business card. Also, we offer matching mini hangers for Mini T-shirts.;Mini T-shirt;86;Heather Navy;PMS 539;#00263A;0;Onesize;5,5;DKK;1481;0,02;61091000;Bangladesh;Non-wear;Mini T-shirts, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000117_HeatherNavy_86_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000117_HeatherNavy_86_front.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000117_Mini_T-Shirt_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000117_Mini_T-Shirt_01c.jpg, ;
ST408 Lady Tee LS;'000408038o;5714485101217;ST408;&nbspQuality:&nbsp100%&nbspcombed and enzyme washed cottonOxford grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Lady Tee is a tight fitted T-shirt with long sleeves, double stitches, and stitches on the sides. It has a round neck with a narrow neck band.;Lady Tee LS;03;Black;Black;#000000;8;XL;28,55;DKK;153;0,17;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, Lady T-shirts, ;http://download.stormtextil.dk/WebShop/PackShots/000408_Black_03_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000408_Black_03_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000408_Black_03_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000408_Lady_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000408_Lady_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000408_Lady_Tee_LS_03.JPG, ;
ST145;'0001450112;5714485102535;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;01;White;White;#ffffff;12;2 Years;13,5;DKK;186;0,08;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST145;'000145347;5714485102856;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;34;Oxford Grey;PMS Cool Grey 7 C;#97999b;7;L;14,5;DKK;1641;0,14;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_OxfordGrey_34_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_OxfordGrey_34_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_OxfordGrey_34_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST145;'000145012;5714485102542;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;01;White;White;#ffffff;2;4-6 Years;13,5;DKK;746;0,07;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST145;'0001450142;5714485102573;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;01;White;White;#ffffff;42;XS;14,5;DKK;1423;0,11;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST145;'000145016;5714485103419;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;01;White;White;#ffffff;6;M;14,5;DKK;3757;0,13;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST145;'000145017;5714485103402;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;01;White;White;#ffffff;7;L;14,5;DKK;3736;0,14;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST145;'000145018;5714485103396;ST145;&nbsp&nbspQuality: 100% carded cottonOxford Grey 85% cotton / 15% viscoseWeight: 145 g/m²Single jerseyAdult sizes are tubular knitBox: 50 pcs., pack: 10 pcs.&nbspThe ST145&nbspis a great t-shirt for the price.The cotton is carded and not combed as in our other products. It helps keep the price down.The T-shirt is especially suitable for events where all ages should attend.It is available in 11 sizes and 8 colors.All adult sizes are tubular knit and children sizes have side seams.The t-shirt is hemmed with double stitches and a cotton rib in the neckline.&nbsp;;01;White;White;#ffffff;8;XL;14,5;DKK;3181;0,16;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000145_White_01_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_02c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_03c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_05c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_06c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_08.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_09c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_10c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_11c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_12c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000145_Basic_13c.JPG, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
