name;sku;gtin;product_number;descriptionDK;product_name;color_code;color;pantone;hex;size_code;size;price\/amount;price\/currency;stock;weight;tariff_number;country_of_origin;main_category;sub_categories;images\/packshots;iamges\/modelShots;washingInstructions
ST802 Uni Polo;'000802556o;5714485101965;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;6;M;47,75;DKK;13;0,25;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST802 Uni Polo;'000802557o;5714485101972;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;7;L;47,75;DKK;74;0,28;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST802 Uni Polo;'000802558o;5714485101989;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;8;XL;47,75;DKK;48;0,31;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST802 Uni Polo;'0008025590o;5714485101996;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;90;2XL;47,75;DKK;14;0,35;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST802 Uni Polo;'0008025591o;5714485102245;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;91;3XL;50,75;DKK;11;0,37;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST802 Uni Polo;'0008025592o;5714485102009;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;92;4XL;53,75;DKK;27;0,38;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST802 Uni Polo;'0008025593o;5714485102016;ST802;Quality: 100% combed cottonOxford Grey (OCS-Blended): 85% cotton/15% viscosePiquéWeight: 210 g/m²Box: 50 pcs., pack: 10 pcs.ST802 Uni Polo is a classic polo in 15 different colors ranging in size from 2 years to 3XL, in the color black it is also available in 4XL-5XL-6XL.It has neck tape there goes all the way to the placket which closes with 3 buttons. The collar is made in 1x1 cotton rib.The sleeves are completed with 1x1 cotton rib there is finished with a double stitch. The sleeve curve is also reinforced with a double stitch.The polo has side seams and is hemmed with a double stitch.On the left side of the neck, there is only a small size label, which creates space for you to add your own logo in the neck, either with a neck label or a neck transfer. This allows you to easily brand the product as your own. We call it Brand Yourself.Further, you can also add your own design to the polo because it is suitable for printing, transfer, and embroidery.If you are looking for a lady model that matches ST802 Uni polo we can recommend ST803 Lady Polo;Uni Polo;55;Swedish Blue;PMS 300 C;#0063be;93;5XL;53,75;DKK;26;0,38;62059080;Bangladesh;Polo shirts;;http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000802_SwedishBlue_55_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_04c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_06c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_07c.JPG, http://download.stormtextil.dk/WebShop/ModelShots/000802_Uni_Polo_08c.JPG, ;
ST450 Go Sport LS;'0004500342;5714485106687;ST450;Functional140 g/m2100% polyesterThe product is LABELFREE and contains only a small size label in the left side of the neck.;Go Sport LS;03;Black;Black;#000000;42;XS;34;DKK;10;0,12;61091000;Bangladesh;Active wear;;http://download.stormtextil.dk/WebShop/PackShots/000450_Black_03_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_Black_03_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_Black_03_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02c.jpg, ;
ST450 Go Sport LS;'0004500142;5714485106694;ST450;Functional140 g/m2100% polyesterThe product is LABELFREE and contains only a small size label in the left side of the neck.;Go Sport LS;01;White;White;#ffffff;42;XS;34;DKK;13;0,12;61091000;Bangladesh;Active wear;;http://download.stormtextil.dk/WebShop/PackShots/000450_White_01_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_White_01_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_White_01_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02c.jpg, ;
ST450 Go Sport LS;'0004503942;5714485106700;ST450;Functional140 g/m2100% polyesterThe product is LABELFREE and contains only a small size label in the left side of the neck.;Go Sport LS;39;R-Neon Orange;PMS 804 C;#ffaa4d;42;XS;34;DKK;23;0,12;61091000;Bangladesh;Active wear;;http://download.stormtextil.dk/WebShop/PackShots/000450_NeonOrange_39_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_NeonOrange_39_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_NeonOrange_39_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02c.jpg, ;
ST450 Go Sport LS;'0004506342;5714485106717;ST450;Functional140 g/m2100% polyesterThe product is LABELFREE and contains only a small size label in the left side of the neck.;Go Sport LS;63;R-Neon Yellow;PMS 803 C;#e9fa02;42;XS;34;DKK;23;0,12;61091000;Bangladesh;Active wear;;http://download.stormtextil.dk/WebShop/PackShots/000450_NeonYellow_63_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_NeonYellow_63_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_NeonYellow_63_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02c.jpg, ;
ST450 Go Sport LS;'0004506942;5714485106724;ST450;Functional140 g/m2100% polyesterThe product is LABELFREE and contains only a small size label in the left side of the neck.;Go Sport LS;69;R-Red;PMS 200 C;#BA112c;42;XS;34;DKK;20;0,12;61091000;Bangladesh;Active wear;;http://download.stormtextil.dk/WebShop/PackShots/000450_Red_69_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_Red_69_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_Red_69_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02c.jpg, ;
ST450 Go Sport LS;'0004507342;5714485106731;ST450;Functional140 g/m2100% polyesterThe product is LABELFREE and contains only a small size label in the left side of the neck.;Go Sport LS;73;R-Royal;PMS 7691 C;#005F96;42;XS;34;DKK;20;0,12;61091000;Bangladesh;Active wear;;http://download.stormtextil.dk/WebShop/PackShots/000450_Royal_73_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_Royal_73_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000450_Royal_73_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000450_Go_Sport_LS_02c.jpg, ;
ST2415 Flat LH;'0024154410No;5714485107073;ST2415;Quality: 100% cottonNature and raw (with the cotton flower) 100% GOTS Certified organic cottonWeight: 150 g/m²5 oz canvasBox: 200 pcs., pack: 50 pcs.Size: 38 x 43 cmLong handle 66 cmAre you looking for a quality bag in organic cotton? Then you have come to the right place.&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspThe bags in organic cotton has a small flag label on top in one of the sides.ST2415 Model M LH&nbspin the color Nature and Unbleached&nbspis available in two versions one in organic cotton (look for the cotton flower logo) and one in conventional cotton.&nbsp;Flat 150g LH;441;Nature;PMS 7527 C;#d6d2c5;0;Onesize;10,75;DKK;4703;0,04;42022900;Pakistan;Non-wear;Tote bags, New Arrivals, ;;http://download.stormtextil.dk/WebShop/ModelShots/002415_Model_B_LH_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002415_Model_B_LH_02.jpg, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST2415 Flat LH;'002415880No;5714485107080;ST2415;Quality: 100% cottonNature and raw (with the cotton flower) 100% GOTS Certified organic cottonWeight: 150 g/m²5 oz canvasBox: 200 pcs., pack: 50 pcs.Size: 38 x 43 cmLong handle 66 cmAre you looking for a quality bag in organic cotton? Then you have come to the right place.&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspThe bags in organic cotton has a small flag label on top in one of the sides.ST2415 Model M LH&nbspin the color Nature and Unbleached&nbspis available in two versions one in organic cotton (look for the cotton flower logo) and one in conventional cotton.&nbsp;Flat 150g LH;88;Raw;PMS 468 C;#DDCBA4;0;Onesize;10,75;DKK;8743;0,04;42022900;Pakistan;Non-wear;Tote bags, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/002415_Raw_88_front.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/002415_Model_B_LH_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/002415_Model_B_LH_02.jpg, ;http://download.stormtextil.dk/WebShop/Washing_instructions/Storm_washing_instructions_40.png, 
ST705 Sample Box Sport Sweat;'000705005;5714485107134;ST705;The sample Boxes are "sold out" If you are still interested in our Sport Sweat Series you can see all the products by clicking here.All the free sample boxes were ripped away. (Mail campaign on 5.2.20)Did you not get the message about the free sample boxes? We recommend that you sign up for the newsletter. Then you are among the first to be notified when something new happens at Storm Textil. See how you subscribe here.REMEMBER there is 10% on all Sport Sweat products until the 5th of March 2020.&nbspFREE Sport Sweat Sample Box for the 40 fastestThe package contains 5 different products from our Sport Sweat series. It is some really nice products and you can show them at your next customer meeting.All Sport Sweat products are made in the popular material French Terry. The material is flexible as it is made of 92% cotton / 8% elastane. This makes it&nbspfollow the body´s movements. The knitting method French Terry gives the fabric a smooth and exclusive look.There are 10 packages of each size in the following sizes S-M-L-XL available.&nbspNOTE: Shipping and administrations fee will be deducted from the invoice. The sample box is FREE and one package per. lucky customer.Click on the different links and see details of the 5 Sport Sweat products the box contains.ST708 Sport Sweat Crew neck, Oxford Grey&nbsp(French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)ST731 Sport Hooded Zip SL, Heather Black, (French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)ST721 Sport Cardigan, black&nbsp(French Terry 320 g/m², 92% cotton/8% elastane)ST799 Sport Sweat Pants, Heather black&nbsp(French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)ST2615 Sport Beanie, Heather Black&nbsp(French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)&nbsp&nbsp;Sample Box Sports Sweat;00;Ass. Farver - Assorted Colors;Assorted colors;#FF0000;5;S;0;DKK;0;0;61091000;Bangladesh;Sport Sweat Products;;http://download.stormtextil.dk/WebShop/PackShots/000705_AssortedColors_00_front.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000705_Sample_Box_Sport_Sweat_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_06.jpg, ;
ST705 Sample Box Sport Sweat;'000705006;5714485107141;ST705;The sample Boxes are "sold out" If you are still interested in our Sport Sweat Series you can see all the products by clicking here.All the free sample boxes were ripped away. (Mail campaign on 5.2.20)Did you not get the message about the free sample boxes? We recommend that you sign up for the newsletter. Then you are among the first to be notified when something new happens at Storm Textil. See how you subscribe here.REMEMBER there is 10% on all Sport Sweat products until the 5th of March 2020.&nbspFREE Sport Sweat Sample Box for the 40 fastestThe package contains 5 different products from our Sport Sweat series. It is some really nice products and you can show them at your next customer meeting.All Sport Sweat products are made in the popular material French Terry. The material is flexible as it is made of 92% cotton / 8% elastane. This makes it&nbspfollow the body´s movements. The knitting method French Terry gives the fabric a smooth and exclusive look.There are 10 packages of each size in the following sizes S-M-L-XL available.&nbspNOTE: Shipping and administrations fee will be deducted from the invoice. The sample box is FREE and one package per. lucky customer.Click on the different links and see details of the 5 Sport Sweat products the box contains.ST708 Sport Sweat Crew neck, Oxford Grey&nbsp(French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)ST731 Sport Hooded Zip SL, Heather Black, (French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)ST721 Sport Cardigan, black&nbsp(French Terry 320 g/m², 92% cotton/8% elastane)ST799 Sport Sweat Pants, Heather black&nbsp(French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)ST2615 Sport Beanie, Heather Black&nbsp(French Terry 320 g/m², 72% cotton/20% polyester/8% elastane)&nbsp&nbsp;Sample Box Sports Sweat;00;Ass. Farver - Assorted Colors;Assorted colors;#FF0000;6;M;377,1;DKK;0;0;61091000;Bangladesh;Sport Sweat Products;;http://download.stormtextil.dk/WebShop/PackShots/000705_AssortedColors_00_front.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000705_Sample_Box_Sport_Sweat_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_04.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000705_SampleBoxSportSweat_06.jpg, ;
